시도,주소,학교명,상태,위도,경도
부산,부산시 강서구 대저로249 (대저1동),대상초등학교,1,35.21469646,128.9796606
전남,전라남도 고흥군 대서면동서로 466,대서초등학교,1,34.77208638,127.2838606
전남,전남 고흥군 대서면 안남리625,대서초등학교안남분교장,0,34.74929677,127.2720272
전남,전라남도 고흥군 대서면 안남리 626,대서초안남분교장,0,34.74977505,127.2709803
경기,경기도 수원시 영통구 봉영로 1432-19(망포동.대선초등학교),대선초등학교,1,37.24172203,127.0646011
경기,경기도 파주시 군내면조산리 360,대성동초등학교,1,37.94221164,126.6774433
충북,충청북도 청주시 상당구 내덕2동262,대성초등학교,1,36.65360027,127.4897883
충북,충청북도 충주시 이류면 본리569-15,대소원초등학교,1,36.97514067,127.8257228
충북,충청북도 음성군 대소면 오태로 110-12. 대소초등학교 (대소면),대소초등학교,1,36.96688669,127.48576
경북,경상북도 포항시 남구 대송면 제내리974,대송초등학교,1,35.98424215,129.3626315
충남,충청남도 예산군 대술면 화천리372-2,대술초등학교,1,36.65705178,126.895072
부산,부산광역시 서구 서대신동3가   195번지대신초등학교,대신초등학교,1,35.11552569,129.0119371
경남,경상남도 창원시 성산구 창이대로899번길 23(대방동.대암초등학교),대암초등학교,1,35.20592271,128.7097749
전북,전북 군산시 대야면 복교리952-48,대야남초등학교,1,35.91864347,126.8202673
전북,전북 군산시 대야면 산월리448,대야초등학교,1,35.94831016,126.8187947
전북,전북 군산시 대야면 접산리391-15,대야초등학교광산분교장,1,35.93586768,126.8670474
경남,경상남도 합천군 대양면 덕정리898-4,대양초등학교,1,35.51767164,128.1724852
부산,부산시 남구 대연동 진남로18번길 11대연동. 대연초등학교,대연초등학교,1,35.13695078,129.0928586
충남,충청남도 부여군 부여읍 금성로 150(부여읍.대왕초등학교),대왕초등학교,1,36.26850158,126.9278855
경남,경상남도 거제시 아주로3길 63. 대우초등학교 (아주동. 대우초등학교),대우초등학교,1,34.8609045,128.6853699
경남,경상남도 양산시 삼호동대운6길 11,대운초등학교,1,35.40877627,129.1737429
경남,경상남도 창원시 의창구 두대로55번길 23(대원동.대원초등학교),대원초등학교,1,35.23363021,128.6510687
인천,인천광역시 강화군 강화읍대월로 216,대월초등학교,1,37.76090422,126.4904829
경남,경상남도 의령군 대의면 마쌍리439-1,대의초등학교,1,35.37109085,128.1087855
경북,경상북도 포항시 남구 대이로46번길 35. 대이초등학교 (대잠동.대이초등학교),대이초등학교,1,36.02212981,129.3457995
경기,경기도 성남시 중원구 상대원3동2511번지,대일초등학교,1,37.43866692,127.1639364
광주,광주광역시 북구 대자로 53(운암동),대자초등학교,1,35.17477219,126.878951
경북,포항시 북구 중흥로161번길 16,대잠초등학교,1,36.01980819,129.3537382
부산,부산광역시 강서구 공항로811번길 46(대저2동),대저중앙초등학교,0,35.18041789,128.955581
부산,부산광역시 강서구 중앙새싹1길 48(대저2동.대저중앙초등학교),대저중앙초등학교,1,35.15658747,128.9283544
부산,부산광역시 강서구 대저로29번길 27(대저1동.대저초등학교),대저초등학교,1,35.21601181,128.9552926
대전,대전광역시 동구 가양로 61(가양동.대전가양초등학교),대전가양초등학교,1,36.34237037,127.440259
대전,대전광역시 동구 신기로 112. 대전가오초등학교 (가오동),대전가오초등학교,1,36.31068153,127.458444
대전,대전광역시 서구 가장로 150(가장동),대전가장초등학교,1,36.33061827,127.3884969
대전,대전광역시 서구월평동로2(갈마동),대전갈마초등학교,1,36.35640927,127.3693775
대전,대전광역시 서구 월평동로 61. 대전갑천초등학교 (월평동),대전갑천초등학교,1,36.36053463,127.3676945
대전,대전광역시 유성구 학하서로74,대전계산초등학교,1,36.34416872,127.2994528
대전,대전광역시 서구 관저동로161,대전관저초등학교,1,36.30636243,127.3398764
대전,대전광역시 유성구 테크노4로 132. 대전관평초등학교 (관평동),대전관평초등학교,1,36.4238892,127.3874579
대전,대전광역시 유성구진잠로 149번길 42,대전교촌초등학교,1,36.30585247,127.3168713
대전,대전광역시 서구 관저로75,대전구봉초등학교,1,36.29951956,127.3299694
대전,대전광역시 서구 관저로45,대전금동초등학교,1,36.29815991,127.326272
대전,대전광역시 서구 동서대로1063번길 13(내동.내동초등학교),대전내동초등학교,1,36.33084695,127.3790222
대전,대전광역시 유성구 노은동로99번길 35. 대전노은초등학교 (노은동.노은초등학교),대전노은초등학교,1,36.36898419,127.3213882
대전,대전광역시 서구 관저로196(관저동),대전느리울초등학교,1,36.29839486,127.3440457
대전,대전광역시 동구 대동초등3길21,대전대동초등학교,1,36.32522338,127.4469024
대전,대전광역시 동구백룡로 123,대전대룡초등학교,1,36.32983344,127.4555892
대전,대전광역시 중구 송리로 11(문화동.대전대문초등학교),대전대문초등학교,1,36.30679796,127.4006129
대전,대전광역시 중구 솔밭로16번길 17(대사동.대전대신초등학교),대전대신초등학교,1,36.31595358,127.420659
대전,대전광역시 동구 판암2동235,대전대암초등학교,1,36.32341422,127.4572802
대전,대전광역시 대덕구 송촌로 67(송촌동.대전대양초등학교),대전대양초등학교,1,36.36119906,127.4398792
대전,대전광역시 유성구 대정로28번길55,대전대정초등학교,1,36.31512809,127.3233584
대전,대전광역시 대덕구 대화로 242-36. 대전대화초등학교 (대화동),대전대화초등학교,1,36.36284728,127.4112978
대전,대전광역시 중구수도산로 12번지,대전대흥초등학교,1,36.31946388,127.4259429
대전,대전시 서구 배재로 172번길 23(도마동 27번지),대전도마초등학교,1,36.32411104,127.3717196
대전,대전광역시 서구 원도안로 80. 대전도솔초등학교 (도안동),대전도솔초등학교,1,36.31093266,127.347597
대전,대전광역시 서구 원도안로200,대전도안초등학교,1,36.32150668,127.3446372
대전,대전광역시 대덕구 한남로150번길 27(오정동.동도초등학교),대전동도초등학교,1,36.34774708,127.4123859
대전,대전광역시 중구 문화로200(문화동.대전동문초등학교),대전동문초등학교,1,36.31446878,127.4070215
대전,대전광역시 동구 삼성동477,대전동서초등학교,1,36.34102127,127.4225448
대전,대전광역시 유성구 관평동관평2로 43,대전동화초등학교,1,36.42260612,127.3896192
대전,대전광역시 유성구 와룡로 37대전두리초등학교,대전두리초등학교,1,36.42884545,127.3819112
대전,대전광역시 서구 둔산로74번길 20(둔산동.둔산초등학교),대전둔산초등학교,1,36.34982182,127.3813823
대전,대전광역시 서구 대덕대로112번길 10(갈마동. 둔원초등학교),대전둔원초등학교,1,36.34279715,127.3754086
대전,대전광역시 서구 만년로3(만년동),대전둔천초등학교,1,36.36819954,127.3742291
대전,대전광역시 서구만년남로 14,대전만년초등학교,1,36.36676938,127.3773823
대전,대전광역시 대덕구 송촌동442 번지,대전매봉초등학교,1,36.36949565,127.437314
대전,대전광역시 중구 목중로19번길 70(목동.대전목동초등학교),대전목동초등학교,1,36.33441213,127.4085242
대전,대전광역시 대덕구 목상동870,대전목상초등학교,1,36.44535055,127.4124199
대전,대전광역시 중구 목동로 69(목동.목양초등학교),대전목양초등학교,1,36.33668166,127.4047089
대전,대전광역시 중구 유등천동로292번길 89-14대전문성초등학교 (산성동.문성초등학교),대전문성초등학교,1,36.30846057,127.3905559
대전,대전광역시 서구 문정로180번지,대전문정초등학교,1,36.35065022,127.3959981
대전,대전광역시 중구 부사동94-15,대전문창초등학교,1,36.31762721,127.4334829
대전,대전광역시 중구 문화로78번안길 70(문화동.대전문화초등학교),대전문화초등학교,1,36.31113551,127.398132
대전,대전광역시 유성구 반석동로 30(반석동.대전반석초등학교),대전반석초등학교,1,36.38989892,127.3131237
대전,대전광역시 유성구 배울2로 8(관평동663),대전배울초등학교,1,36.42199206,127.3844512
대전,대전광역시 중구 태평로 21. 대전버드내초등학교 (태평동),대전버드내초등학교,1,36.31901555,127.3915484
대전,대전광역시 대덕구 법2동191-3,대전법동초등학교,1,36.36933598,127.4326553
대전,대전광역시 서구 유등로 373. 대전변동초등학교  (변동),대전변동초등학교,1,36.32478116,127.3854877
대전,대전광역시 유성구 봉산동839,대전보덕초등학교,0,36.43605726,127.3900522
대전,대전광역시 중구 보문산로141번길 34(문화동.대전보성초등학교),대전보성초등학교,1,36.30688068,127.3963423
대전,대전광역시 서구 복수중로34번길 29(복수동.대전복수초등학교),대전복수초등학교,1,36.30755962,127.3770077
대전,대전광역시 서구 신갈마로141번길 45대전봉산초등학교,대전봉산초등학교,1,36.34549788,127.3658503
대전,대전광역시 대덕구우암로 492번길 65(비래동),대전비래초등학교,1,36.36147524,127.450889
대전,대전광역시 중구 사정동419,대전산성초등학교,1,36.29919983,127.3861768
대전,대전광역시 동구 삼성동113-1,대전삼성초등학교,1,36.33702885,127.4291796
대전,대전광역시 서구 도마2동163-11,대전삼육초등학교,1,36.31153342,127.3731163
대전,대전광역시 서구 둔산북로 232-33. 대전삼천초등학교 (둔산동),대전삼천초등학교,1,36.35397869,127.4010016
대전,대전광역시 유성구월드컵대로 322,대전상대초등학교,1,36.34765711,127.3364019
대전,대전광역시 유성구 상대서로46,대전상원초등학교,1,36.34240601,127.3334876
대전,대전광역시 유성구 지족로 168. 대전새미래초등학교 (지족동),대전새미래초등학교,1,36.37929077,127.3031714
대전,대전광역시 서구 유등로 879(둔산동.샘머리초등학교),대전샘머리초등학교,1,36.36321046,127.3933653
대전,대전광역시 서구 문정로 279(둔산동.서원초등학교),대전서원초등학교,1,36.35923117,127.3943703
대전,대전광역시 중구대종로 204번길 12,대전석교초등학교,1,36.30863903,127.4456899
대전,대전광역시 대덕구 신탄진동163-2,대전석봉초등학교,1,36.44683851,127.434977
대전,대전광역시 서구 관저중로 61(관저동.대전선암초등학교),대전선암초등학교,1,36.29728424,127.3340034
대전,대전광역시 서구 관저남로 60(관저동),대전선유초등학교,1,36.29460373,127.3411613
대전,대전광역시 중구 선화로159,대전선화초등학교,1,36.33259739,127.423475
대전,대전광역시 동구 성남로32번길 5호,대전성남초등학교,1,36.34330653,127.4296551
대전,대전광역시 서구 월평3동304번지(만년길105),대전성룡초등학교,1,36.36160497,127.3735869
대전,대전광역시 중구 대흥로62,대전성모초등학교,1,36.32252718,127.4190016
대전,대전광역시 서구 월평동221,대전성천초등학교,1,36.36270426,127.3736323
대전,대전광역시 유성구 송강로42번길 6. 대전송강초등학교 (송강동),대전송강초등학교,1,36.43393904,127.3840908
대전,대전광역시 유성구 하기동548,대전송림초등학교,1,36.38866064,127.3324902
대전,대전광역시 대덕구 송촌동495-9,대전송촌초등학교,1,36.36466932,127.4440615
대전,대전광역시 서구 괴곡동361-2,대전수미초등학교,1,36.29439347,127.3612032
대전,대전광역시 유성구 노은서로 62(노은동.대전수정초등학교),대전수정초등학교,1,36.36590514,127.313491
대전,대전광역시 서구복수동로 26번지,대전신계초등학교,1,36.30170586,127.3780483
대전,대전광역시 중구 태평동417-3,대전신평초등학교,1,36.32337285,127.3895879
대전,대전광역시 대덕구 쌍청당로45,대전양지초등학교,1,36.36572736,127.4337406
대전,대전광역시 유성구 어은동농대로46 대전어은초등학교,대전어은초등학교,1,36.36478742,127.3536126
