시도,주소,학교명,상태_x,위도_x,경도_x,위도경도,상태_y,위도_y,경도_y
충남,충청남도 부여군 구룡면 용당리629번지,용당초등학교,1,36.23664585,126.82598540000001,36.236645852718155126.82598535707764,,,
강원,강원도 인제군 북면 용대리미시령로 1031,용대초등학교,1,38.19520939,128.32955570000001,38.19520938758763128.3295556779286,,,
경남,경상남도 의령군 용덕면 운곡리39,용덕초등학교,1,35.35077055,128.2956247,35.350770546243474128.29562466497413,,,
충남,충청남도 예산군 삽교읍 상성리95-1,용동초등학교,1,36.70229401,126.7154937,36.702294006014405126.71549369577204,,,
충북,충청북도 제천시 하소동405번지,용두초등학교,1,37.14364457,128.1968973,37.143644571942076128.1968973235286,,,
경남,경상남도 창원시 마산합포구 산호남로50번지,용마초등학교,1,35.21548874,128.5845737,35.21548873903605128.58457371964622,,,
경기,경기도 안성시 공도읍 용두리516,용머리초등학교,1,37.00274613,127.15944540000001,37.0027461330551127.1594454417272,,,
전남,전라남도 담양군 용면추성리 404,용면초등학교,1,35.36326719,126.99103899999999,35.3632671879346126.99103901714723,,,
충남,충청남도 금산군 시두물길 15(내부리 367),용문초등학교,1,36.13419879999999,127.50262279999998,36.1341987991423127.50262281298227,,,
경기,경기도 파주시 광탄면장지산로 78호,용미초등학교,1,37.74325558,126.8880299,37.74325558064035126.88802988883957,,,
전남,전라남도 구례군 용방면 용정리220,용방초등학교,1,35.25139601,127.4324393,35.251396010635354127.43243930035943,,,
충남,충청남도 홍성군 홍북읍 이응노로 277(홍북면),용봉초등학교,1,36.63189279,126.6500098,36.63189279394026126.65000981621687,,,
전북,전북 익산시 용안면 법성리375-3,용북초등학교,1,36.13463979,126.94734820000001,36.13463979026013126.94734817840092,,,
전북,전북 익산시 황등면 죽촌리27-5번지,용산초등학교,1,36.04042515,126.9376371,36.040425148750494126.93763708101223,,,
충북,충청북도 청주시 상당구 호미로 167번길14,용성초등학교,1,36.62380596,127.5169538,36.62380596458308127.51695377895672,,,
부산,부산광역시 남구 수영로325번길 114. 용소초등학교 (대연동),용소초등학교,1,35.14279057,129.0995073,35.14279056696029129.09950727282742,,,
부산,부산광역시 북구 화명신도시로 53. 용수초등학교 (화명동),용수초등학교,1,35.22881547,129.008998,35.22881547055858129.00899803350114,,,
전북,전북 익산시 용안면 교동리250번지,용안초등학교,1,36.12017968,126.9535915,36.12017968173778126.95359154097349,,,
충북,충청북도 청주시 상당구 원봉로55,용암초등학교,1,36.61367556,127.50813149999999,36.61367556432631127.5081314956635,,,
충북,충청북도 충주시 신니면 용원리245-3,용원초등학교,1,36.99584348,127.7352692,36.99584347589257127.73526916311148,,,
경기,경기도 평택시 현신7길 36. 용이초등학교 (용이동),용이초등학교,1,36.99990786,127.14677150000001,36.99990785563261127.14677154135117,,,
경기,경기도 용인시 수지구 죽전로293번길 14(죽전동.대덕초등학교),용인대덕초등학교,1,37.3364908,127.1258301,37.33649080246544127.12583008630399,,,
경기,경기도 용인시 수지구 푸른솔로 98(죽전동.대일초등학교),용인대일초등학교,1,37.32768973,127.11866189999999,37.32768972725143127.11866193605152,,,
경기,경기도 용인시 처인구 포곡읍 포곡로118번길 61. 용인둔전초등학교 (포곡읍. 둔전초등학교),용인둔전초등학교,1,37.2685278,127.22526840000002,37.268527803041174127.22526842564774,,,
경기,경기도 용인시 기흥구 동백동600번지,용인백현초등학교,1,37.28318857,127.1619341,37.28318856550789127.16193411666521,,,
경기,경기도 용인시 처인구 유방동317-1번지,용인성산초등학교,1,37.25857576,127.2161124,37.25857575869243127.21611237009144,,,
경기,경기도 용인시 수지구 신봉동신봉2로 115,용인신봉초등학교,1,37.32983444,127.0681066,37.32983443805857127.06810663860027,,,
경기,경기도 용인시 수지구 죽전로27번길 14-19(죽전동.용인신촌초등학교),용인신촌초등학교,1,37.32293346,127.11378500000001,37.32293346277336127.11378498695032,,,
경기,용인시 수지구 심곡로59(상현동 871),용인심곡초등학교,1,37.30889125,127.078998,37.30889125331767127.07899802452722,,,
경기,경기도 용인시 처인구 이동읍 백옥대로587번길 22. 이동초등학교 (이동읍. 이동초등학교),용인이동초등학교,1,37.1907419,127.2036111,37.19074189725368127.20361106910005,,,
경기,경기도 용인시 처인구 김량장동228-1,용인초등학교,1,37.23812725,127.2051043,37.238127246771505127.20510433707226,,,
경기,경기도 용인시 수지구 동천로153번길 23 (동천동),용인한빛초등학교,1,37.33489613,127.08772759999998,37.33489612635818127.08772759361445,,,
충남,충청남도 천안시 동남구 풍세면 용정리651,용정초등학교,1,36.74496481,127.101881,36.74496480815819127.10188103132795,,,
광주,광주광역시 북구용주로 15,용주초등학교,1,35.18143575,126.89945349999999,35.18143574524693126.89945351118037,,,
전북,전북 김제시 용지면 구암리138-3,용지초등학교,1,35.85386963,126.95759540000002,35.853869634834005126.95759535984585,,,
전북,전북 완주군 용진면 상삼리1088,용진초등학교,1,35.85706763,127.17655570000001,35.85706762564353127.1765557327318,,,
충북,충청북도 음성군 금왕읍 무극리50번지,용천초등학교,1,36.99102941,127.5919218,36.99102940669354127.59192181019077,,,
강원,강원도 양구군 남면 정중앙로 624-7. 용하초등학교 (남면),용하초등학교,1,38.10970087,128.03525770000002,38.10970086716228128.03525768500268,,,
경남,경상남도 사천시 용현면 진삼로628(용현면 송지리 186번지),용현초등학교,1,35.01287622,128.0627629,35.01287622136176128.06276294006102,,,
충남,충남 홍성군 결성면 용호리2-3번지,용호초등학교,1,36.57874328,126.5586575,36.578743279385314126.55865751004379,,,
충북,충청북도 영동군 용화면 용화양강로32,용화초등학교,1,36.02321138,127.76597579999999,36.02321137859544127.76597581393068,,,
경북,경상북도 경주시원지길30번길 31,용황초등학교,1,35.86511749,129.2208684,35.86511748609493129.2208684003303,,,
경북,경상북도 포항시 북구 용흥동 340,용흥중,0,36.03735222,129.3509902,36.03735221660652129.35099017660022,,,
경북,경상북도 포항시 북구용흥로 118 (용흥동 532-1),용흥초등학교,1,36.0388521,129.3493042,36.03885209597063129.349304198385,,,
충남,충청남도 당진시 우강면 우강송산로 183-7우강초등학교,우강초등학교,1,36.82476824,126.78905479999999,36.824768237465946126.78905476683407,,,
경북,경상북도 고령군 우곡면객기나루길 374,우곡초등학교,1,35.63311535,128.3671421,35.633115347930726128.3671421095564,,,
전북,전북 부안군 상서면546-3,우덕초등학교,1,35.68370882,126.6766594,35.683708823089106126.67665939214682,,,
제주,제주특별자치도 제주시 우도면우도로 156-11,우도초등학교,1,33.50540441,126.955246,33.505404405055764126.95524597036976,,,
경기,경기도 수원시 팔달구 창룡대로210번길 20. 우만초등학교 (우만동),우만초등학교,1,37.29124563,127.0324977,37.29124563180064127.03249765090546,,,
경남,경상남도 창원시 마산합포구 진동면 미더덕로382,우산초등학교,1,35.10467765,128.4791519,35.10467764854725128.47915189161807,,,
강원,강원도 춘천시 애막골길16번길 6(석사동.우석초등학교),우석초등학교,1,37.86445369,127.74979679999998,37.864453690435006127.74979681971323,,,
충남,충청남도 공주시 우성면 동대리길33(동대리375번지),우성초등학교,1,36.47154558,127.0477105,36.471545575228056127.04771050237908,,,
전남,전라남도 해남군 문내면선두리 1번지 우수영초등학교,우수영초등학교,1,34.59107211,126.32762269999999,34.59107211062804126.3276226586479,,,
전남,전남 해남군 문내면 무고리806-1번지,우수영초등학교중화분교,1,34.63894504,126.30708159999999,34.63894504100413126.30708157241013,,,
전남,전라남도 해남군 문내면 증도길 31. 우수영초등학교중화분교장,우수영초등학교중화분교장,0,34.63240773,126.2833271,34.63240773252482126.28332709181576,,,
충북,충청북도 청주시 청원구 상당로 204(우암동),우암초등학교,1,36.64713096,127.49047649999999,36.64713096083137127.49047645226973,,,
울산,울산광역시 중구 평동길 40(우정동.우정초등학교),우정초등학교,1,35.55969285,129.3072759,35.5596928486554129.30727585743426,,,
서울,서울특별시 성북구 성북로4길52-1,우촌초등학교,1,37.59564834,127.0117628,37.5956483350349127.01176277026741,,,
충남,충청남도 청양군 운곡면 청신로 882(운곡면.운곡초등학교),운곡초등학교,1,36.5246963,126.84611890000001,36.524696297626576126.84611892947254,,,
경기,경기도 파주시 한울로90,운광초등학교,1,37.70930675,126.7411875,37.70930675325298126.74118746484615,,,
전남,전라남도 무안군 운남면운해로 543,운남초등학교,1,34.95883901,126.3377097,34.958839013104004126.33770965482184,,,
경기,경기도 포천시 일동면 화동로1239,운담초등학교,1,37.97158114,127.3293862,37.97158113832844127.3293861923206,,,
광주,광주광역시 서구 풍암운리로23번길5,운리초등학교,1,35.12331947,126.86577,35.12331946570907126.86577002619178,,,
전북,전북 남원시 운봉읍 서천리65-4,운봉초등학교,1,35.44080629,127.53280559999999,35.4408062880553127.53280562682647,,,
충남,충청남도 서산시 운산면 운암로 1037. 운산초등학교 (운산면. 운산초등학교),운산초등학교,1,36.81191886,126.5830491,36.81191885693985126.5830491225315,,,
부산,부산광역시 해운대구 반송로839(반송1동 683-1),운송초등학교,1,35.22901905,129.14639509999998,35.229019049529775129.1463951287966,,,
경북,경상북도 고령군 운수면 운용로118,운수초등학교,1,35.76974566,128.2909878,35.769745656512434128.29098778415351,,,
충남,충청남도 서산시 운산면해운로 539,운신초등학교,1,36.75667027,126.56202579999999,36.75667026785253126.56202579897696,,,
전북,전북 임실군 운암면 쌍암리617-5,운암초등학교,1,35.6633765,127.15666399999999,35.6633765022422127.1566640497301,,,
경기,경기도 김포시 전원로 38번길 99. 운양초등학교 (운양동.운양초등학교),운양초등학교,1,37.64608287,126.6901182,37.646082868040146126.69011818916843,,,
경기,경기도 김포시 장기동1885-7번지,운유초등학교,1,37.64664271,126.660451,37.646642708594996126.660451012465,,,
경기,경기도 파주시 와석순환로35-34 운정초등학교,운정초등학교,1,37.70788188,126.7540298,37.707881876496906126.7540298070294,,,
전북,전북 완주군 운주면 장선리507-02,운주초등학교,1,36.09176156,127.27846559999999,36.09176155656215127.27846563123579,,,
경기,경기도 성남시 분당구 운중로45번길 8(운중동.운중초등학교),운중초등학교,1,37.39219232,127.068809,37.39219232154528127.06880895911968,,,
충북,충청북도 청주시 흥덕구 운천동721,운천초등학교,1,36.64881006,127.4737034,36.648810056926365127.47370343581406,,,
경기,경기도 용인시 처인구 운학동465번길 7,운학초등학교,1,37.20305226,127.2462149,37.20305226173222127.24621486524192,,,
경기,경기도 시흥시 목감둘레로 109. 운흥초등학교 (조남동),운흥초등학교,1,37.3727233,126.85264070000001,37.372723295245954126.85264069946986,,,
경북,경상북도 울릉군 울릉읍 도동리232-11번지,울릉초등학교,1,37.48559068,130.9027715,37.48559068222948130.9027714576844,,,
울산,울산광역시 남구 야음로11번지,울산남부초등학교,1,35.52313104,129.3224925,35.5231310436917129.3224924569485,,,
울산,울산광역시 남구 신정3동592-2번지,울산중앙초등학교,1,35.54194137,129.3151987,35.54194136807447129.31519866101002,,,
울산,울산광역시 중구 종가5길 30(유곡동),울산초등학교,1,35.56188416,129.299549,35.561884156875095129.29954897977004,,,
울산,울산광역시 울주군 범서읍 점촌4길 17(범서읍) 울주명지초등학교,울주명지초등학교,1,35.57222183,129.2376815,35.57222183237897129.23768149831778,,,
경북,경상북도 울진군 울진읍 읍내리479,울진초등학교,1,36.99509163,129.4005892,36.99509163353847129.40058924383334,,,
경기,경기도 시흥시 은행동94-11,웃터골초등학교,1,37.43980309,126.79925970000001,37.439803091717394126.79925969576063,,,
경남,경상남도 창원시 성산구 상남동44-3,웅남초등학교,1,35.21777769,128.6883058,35.217777686975325128.68830575572912,,,
경기,경기도 파주시 법원읍 웅담리387-1,웅담초등학교,1,37.91393961,126.8956912,37.9139396058148126.89569115589501,,,
경남,창원시 진해구 마천로29,웅동초등학교,1,35.12679567,128.7830366,35.126795670147128.78303658604625,,,
충남,충청남도 예산군 광시면 예당로181,웅산초등학교,1,36.550577600000004,126.77387079999998,36.55057759832856126.77387075029014,,,
경남,경상남도 거창군 웅양면웅양로 1403,웅양초등학교,1,35.80310789999999,127.9159351,35.80310789838414127.91593507352434,,,
경남,경상남도 창원시 진해구 성내동 399-4,웅천초,0,35.11326162,128.7502422,35.11326162313807128.75024218606256,,,
충남,충청남도 보령시 웅천읍 충서로 1035(웅천읍),웅천초등학교,1,36.24014899,126.59166869999999,36.24014899246021126.59166874238815,,,
경남,경상남도 창원시 진해구 연도로 6(연도동),웅천초등학교연도분교장,0,35.066243,128.7668855,35.0662429999055128.7668854740254,,,
경남,경상남도 창원시 진해구 연도동110,웅천초등학교연도분교장,1,35.06535336,128.7678221,35.0653533557624128.76782211920627,,,
울산,울산광역시 울주군 웅촌면 곡천검단로 4. 웅촌초등학교 (웅촌면. 웅촌초등학교),웅촌초등학교,1,35.464143799999995,129.2072881,35.46414379800293129.20728811252138,,,
전북,전북 익산시 웅포면웅포리 383,웅포초등학교,1,36.06454359,126.8786283,36.06454358971905126.87862828257244,,,
경기,경기도 안성시 원곡면 내가천리78번지,원곡초등학교,1,37.04131829999999,127.12765230000001,37.04131830074492127.12765234410108,,,
경기,경기도 안성시 원곡면 통심길 8(원곡면),원곡초등학교성은분교장,0,37.07105474,127.1648285,37.07105473886648127.16482847250631,,,
충북,충청북도 음성군 원남면 보천로65번길 22(원남면),원남초등학교,1,36.8786613,127.6538075,36.87866130461385127.65380749923331,,,
충북,충청북도 음성군 감곡면 음성로 2142(감곡면.원당초등학교),원당초등학교,1,37.07402328,127.6155515,37.07402328056264127.61555151418604,,,
경기,경기도 양평군 양평읍 원덕흑천길 180. 원덕초등학교 (양평읍.원덕초등학교),원덕초등학교,1,37.46817583,127.5427425,37.468175833017376127.54274254883109,,,
경남,경상남도 양산시 원동면 원동로1508,원동초등학교,1,35.36429523,128.9223608,35.36429523279809128.92236081388933,,,
경남,경상남도 통영시 욕지면 서촌윗길 171-15. 원량초등학교 (욕지면. 원량초등학교),원량초등학교,1,34.6349787,128.262346,34.63497870160255128.26234600438627,,,
경남,경상남도 통영시 욕지면 두미남부길 84-2(욕지면.원량초등학교두남분교),원량초등학교두남분교장,0,34.69981306,128.19899579999998,34.699813058556664128.19899577917522,,,
충북,충청북도 청주시 상당구월평로 153번길 25,원봉초등학교,1,36.61263565,127.5017533,36.61263565238278127.501753265143,,,
충남,충청남도 태안군 원북면 옥파로 815-2(원북면.원북초등학교방갈분교),원북초등학교방갈분교장,1,36.87356084,126.21241040000001,36.873560843677375126.21241040703056,,,
경기,경기도 용인시 처인구 원삼면하사로 1,원삼초등학교,1,37.16337525,127.31545249999999,37.16337524533355127.31545246322668,,,
경기,경기도 안산시 단원구 원선로113,원일초등학교,1,37.3325997,126.8036797,37.332599696563776126.80367968399159,,,
경기,경기도 평택시 포승읍 평택항로 469(포승읍.원정초등학교),원정초등학교,1,36.99394264,126.8419614,36.99394264422831126.84196140860813,,,
경기,경기도 부천시 오정구 원종동368 원종초등학교,원종초등학교,1,37.51811991,126.8064615,37.518119906078894126.80646150030312,,,
강원,강원도 원주시 북원로 1996원주삼육초등학교,원주삼육초등학교,1,37.32622555,127.9238575,37.32622554904882127.92385753096384,,,
강원,강원도 원주시 봉산로15,원주초등학교,1,37.34735288,127.95864579999999,37.347352884842266127.9586458377848,,,
경기,경기도 고양시 일산동구 위시티3로 67(식사동),원중초등학교,1,37.67506088,126.81502320000001,37.67506087868779126.81502320564468,,,
전북,전라북도 장수군 계북면 원촌리 1247,원촌초,0,35.81051866,127.6308778,35.81051866131932127.63087784400601,,,
강원,강원도 인제군 북면 원통리737,원통초등학교,1,38.120075899999996,128.2003157,38.12007589558964128.2003157123655,,,
강원,강원도 인제군 인제읍 신덕길63,원통초등학교신덕분교장,1,38.14859667,128.1087265,38.148596671442796128.10872648759766,,,
경북,경상북도 구미시 고아읍 원호리452번지,원호초등학교,1,36.15425738,128.33199309999998,36.15425738156987128.33199312061873,,,
경북,경상북도 영덕군 병곡면원황길 64,원황초등학교,1,36.56917697,129.3933835,36.569176969004616129.393383465576,,,
울산,울산광역시 남구 옥현로 12(무거동.월계초등학교),월계초등학교,1,35.53843531,129.2581558,35.53843530844312129.25815580596657,,,
광주,광주광역시 광산구 월곡산정로 107. 월곡초등학교 (월곡동),월곡초등학교,1,35.166366,126.81468899999999,35.16636599993831126.81468901411655,,,
경북,경상북도 안동시 예안면 정산길 23 (예안면),월곡초등학교삼계분교장,1,36.66138969,128.88775900000002,36.66138968595581128.88775904583062,,,
경기,경기도 김포시 월곶면 군하리84-1,월곶초등학교,1,37.71797547,126.5517557,37.71797547357117126.55175568384328,,,
부산,부산광역시 기장군( 장안읍) 길천리길천2길25호,월내초등학교,1,35.32777216,129.2828861,35.32777215784533129.28288608066686,,,
전남,전라남도 순천시 월등면월평 2길 21(대평리 458),월등초등학교,1,35.09236692,127.37809879999999,35.09236692120221127.37809878325588,,,
충남,충청남도 아산시 음봉면 음봉로 515-50(음봉면),월랑초등학교,1,36.84563202,127.0688991,36.84563201931261127.0688990998879,,,
경기,경기도 파주시 월롱면월롱초교길 40,월롱초등학교,1,37.80080913,126.78043259999998,37.800809128274544126.78043263799513,,,
울산,울산광역시 남구 팔등로115번길 10. 신정 5동 266번지 (신정동. 월봉초등학교),월봉초등학교,1,35.54813683,129.3191475,35.5481368347611129.31914753305514,,,
충남,충남 공주시 정안면 월산리393,월산초등학교,0,36.62738895,127.0834264,36.62738894660172127.083426378498,,,
전남,전라남도 담양군 월산면화방리 629-1,월산초등학교,1,35.34015446,126.950469,35.34015445613072126.9504690342465,,,
전북,전북 김제시 월성동139-7,월성초등학교,1,35.76009439,126.91039850000001,35.760094388022324126.91039850612083,,,
전남,전라남도 함평군 월야면월야리 1240,월야초등학교,1,35.17703347,126.6325446,35.17703346845217126.6325446164632,,,
경남,경상남도 창원시 마산합포구 장군동 1가6,월영초등학교,1,35.19127654,128.5624888,35.19127654017213128.56248883058657,,,
충남,충청남도 보령시 남포면 양기리113(곡촌길 11번지),월전초등학교,1,36.27166216,126.56818249999999,36.27166215954078126.56818248253498,,,
경남,경상남도 거창군 거창읍 주곡로207,월천초등학교,1,35.71365058,127.9170011,35.71365057550637127.91700107421732,,,
전북,전북 김제시 입석동469번지,월촌초등학교,1,35.78878801,126.8682618,35.78878801057969126.86826176994543,,,
전남,전남 장성군 황룡면 아곡리46,월평초등학교황룡분교장,0,35.312213299999996,126.7429915,35.312213302878135126.74299146356572,,,
강원,강원도 인제군 북면 월학리162번지,월학초등학교,1,38.17094649,128.20901429999998,38.17094648908209128.2090142774983,,,
경북,경상북도 성주군 월항면 안포길19,월항초등학교,1,35.94874353,128.31344850000002,35.94874353410059128.31344848583456,,,
전북,전북 부안군 위도면 치도리60-1,위도초등학교,1,35.59576475,126.29225829999999,35.595764745278345126.29225829867708,,,
전북,전북 부안군 위도면 식도리산269,위도초등학교식도분교장,0,35.62444402,126.2850778,35.62444402084976126.28507784525983,,,
경북,경상북도 김천시 감문면 문화로6,위량초등학교,1,36.20179615,128.1608123,36.201796146026005128.16081228048478,,,
경기,경기도 성남시 수정구 위례순환로 155(창곡동),위례고운초등학교,1,37.47120989,127.14590190000001,37.47120989491128127.1459019485216,,,
경기,경기도 성남시 수정구 위례순환로 71. 위례중앙초등학교 (창곡동),위례중앙초등학교,1,37.47195688,127.13604120000001,37.47195688298857127.13604115681021,,,
충남,충청남도 천안시 동남구 북면 오곡리360,위례초등학교,1,36.82436882,127.2742196,36.824368819470145127.27421963440952,,,
경기,경기도 성남시 수정구 위례순환로 205(창곡동),위례푸른초등학교,1,37.47073856,127.1510062,37.470738561260696127.15100616372314,,,
경기,경기도 성남시 수정구 위례동로 55(창곡동. 위례한빛초등학교),위례한빛초등학교,1,37.46562231,127.1469717,37.465622306072454127.1469717300787,,,
경남,경상남도 함양군 함양읍 함양남서로1234,위림초등학교,1,35.52097312,127.7193216,35.520973116311986127.71932155715356,,,
제주,제주특별자치도 서귀포시 남원읍 태위로57,위미초등학교,1,33.27391235,126.65332820000002,33.27391234906465126.65332815443509,,,
부산,부산광역시 해운대구 재반로 301(반여동.위봉초등학교),위봉초등학교,1,35.20266954,129.12906170000002,35.2026695399669129.1290617083133,,,
경남,경상남도 함양군 함양읍 위성초등길18,위성초등학교,1,35.523571399999994,127.73266699999999,35.52357139945561127.73266701195163,,,
경남,경상남도 거창군 위천면 창말1길10,위천초등학교,1,35.75283181,127.82922250000001,35.75283181247676127.82922247098101,,,
대구,대구광역시 달성군 유가읍 유곡리 978,유가초,0,35.66969835,128.4549867,35.66969834531558128.45498669094462,,,
경북,경상북도 포항시 남구 연일읍유강길 9번길 39,유강초등학교,1,36.00372174,129.3144054,36.0037217372216129.31440535266916,,,
충남,충청남도 당진시 송산면 유곡리219-2,유곡초등학교,1,36.96031075,126.69437009999999,36.960310746004424126.6943700745408,,,
충남,충청남도 공주시 유구읍 유구초교길12 (석남리 189-2),유구초등학교,1,36.55405441,126.9497815,36.55405441262555126.94978151810676,,,
광주,광주광역시 서구상무버들로 16번길 6-10(유촌동),유덕초등학교,1,35.16493009,126.86272050000001,35.164930090794094126.86272050656969,,,
전북,전북 순창군 유등면 외이리186번지,유등초등학교,1,35.36210714,127.18867959999999,35.362107142060495127.18867957219007,,,
경북,경상북도 경주시 용담로104번길 43-4. (황성동. 유림초등학교) (황성동),유림초등학교,1,35.86845089,129.2130841,35.86845088784049129.2130840705446,,,
경남,경상남도 창원시 성산구 반지동34,유목초등학교,1,35.2441038,128.6630751,35.24410379603061128.66307510112946,,,
서울,서울특별시 강서구화곡로69길 9 (등촌동),유석초등학교,1,37.55964777,126.8533101,37.5596477693685126.85331008060624,,,
대전,대전광역시 유성구 장대로71번길 12(장대동.유성초등학교),유성초등학교,1,36.36218536,127.3333669,36.36218535566866127.33336691205923,,,
광주,광주광역시 남구 봉선로175번길16(봉선동 유안초등학교),유안초등학교,1,35.12522762,126.91445209999999,35.125227623050606126.91445205239408,,,
경기,경기도 포천시 가산면 유교로88번길 8. 유암초등학교 (가산면),유암초등학교,1,37.86828065,127.19224140000001,37.868280652278145127.19224140412993,,,
경기,경기도 양주시 유양동부흥로 1373-7,유양초등학교,1,37.78539142,127.0276769,37.78539141962863127.02767692980876,,,
경남,경상남도 통영시 중앙로225,유영초등학교,1,34.851417299999994,128.4266372,34.85141729786279128.42663724959266,,,
경남,경상남도 함안군 칠원읍 유원길 37-1(칠원읍),유원초등학교,1,35.29778005,128.4967158,35.297780052485585128.49671578950586,,,
경북,경상북도 청도군 청도읍 유호리623번지,유천초등학교,1,35.57317948,128.7650766,35.57317948225778128.7650766293607,,,
전남,전라남도 장흥군 유치면조양리 695,유치초등학교,1,34.80246760000001,126.8356017,34.802467603694446126.83560173762058,,,
경기,경기도 김포시 풍무동552-8,유현초등학교,1,37.59888903,126.7264508,37.59888902900113126.72645077541748,,,
경기,경기도 하남시 미사강변서로 151(망월동),윤슬초등학교,1,37.5634718,127.18271299999999,37.56347179882863127.18271300329063,,,
광주,광주광역시 동구 산수동573-1,율곡초등학교,1,35.16014162,126.9359324,35.160141618323586126.93593236490952,,,
경기,경기도 가평군 상면 청군로 2090. 율길초등학교 (상면),율길초등학교,1,37.83749535,127.28840109999999,37.837495352295825127.28840109740172,,,
경기,경기도 고양시 일산동구 정발산동1117번지,율동초등학교,1,37.67529827,126.77913899999999,37.67529826543686126.77913896812342,,,
충북,충청북도 청주시 청원구 율봉로212번길 14(율량동),율량초등학교,1,36.66775484,127.49160959999999,36.66775483935496127.49160955238865,,,
경기,경기도 이천시 율면 고당리545번지(고당리 545번지),율면초등학교,1,37.08748073,127.54262539999999,37.08748072863313127.54262537042112,,,
경기,경기도 화성시 영통로50번길 19. 율목초등학교 (반월동),율목초등학교,1,37.23664021,127.064457,37.23664020810161127.06445703937332,,,
전남,전라남도 보성군 율어면율어로 569-14,율어초등학교,1,34.87265205,127.18624640000002,34.872652047141706127.18624637011429,,,
경기,경기도 수원시 장안구 율전로 113. 율전초등학교 (율전동),율전초등학교,1,37.29952107,126.9686537,37.29952106931911126.96865374593729,,,
강원,강원도 홍천군 내면 방내리793-2 번지,율전초등학교방내분교장,1,37.82584845,128.26622930000002,37.82584844920924128.26622930643342,,,
강원,강원도 홍천군 내면 방내리 797-5,율전초방내분교장,0,37.82613024,128.2651574,37.82613023989704128.26515739758062,,,
경기,경기도 양주시 옥정동로245-41 (율정동. 율정초등학교),율정초등학교,1,37.82789154,127.0961092,37.82789154280339127.0961092126277,,,
경남,경상남도 고성군 고성읍 죽계리735-1,율천초등학교,1,34.99258224,128.3281426,34.992582235963226128.32814263725078,,,
전남,전라남도 여수시 율촌면 조화리율촌초교길 7,율촌초등학교,1,34.88271994,127.57663429999998,34.88271993841247127.57663432944231,,,
전남,전라남도 여수시 율촌면 왕바위길 135. 율촌초등학교산수분교장 (율촌면. 율촌 초등학교 산수분교장),율촌초등학교산수분교장,0,34.88130939,127.5535314,34.88130938814264127.55353140150532,,,
전남,전라남도 여수시 율촌면 상봉리상봉1길 7,율촌초등학교상봉분교장,1,34.822813700000005,127.55569320000001,34.8228136971412127.55569316821104,,,
경남,경상남도 김해시 장유면율하2로 58번길 7,율하초등학교,1,35.17166603,128.80826729999998,35.17166603261128.8082673282565,,,
경기,경기도 수원시 팔달구 화서2동710번지,율현초등학교,1,37.28703559,126.9828138,37.287035590118535126.98281383219832,,,
세종,세종특별자치시  마음로 132. 으뜸초등학교 (고운동),으뜸초등학교,1,36.50950808,127.23105990000002,36.50950807506607127.23105994408509,,,
경기,경기도 시흥시 대은로103번길 24(대야동.은계초등학교),은계초등학교,1,37.44741597,126.79780190000001,37.44741597098983126.79780186612105,,,
경기,경기도 연천군 전곡읍 은대리710-19,은대초등학교,1,38.05232468,127.06034409999998,38.052324678443604127.06034406670312,,,
경기,경기도 양주시 백석읍 복지리303-8,은봉초등학교,1,37.78141488,126.9836172,37.78141487985883126.98361722503913,,,
광주,광주광역시 광산구 수완로33번길 11(수완동),은빛초등학교,1,35.18770796,126.82790370000001,35.18770796426015126.82790373321116,,,
충남,충청남도 부여군 은산면 충의로 729(은산면. 은산초등학교. 은산중학교),은산초등학교,1,36.31384414,126.8546675,36.313844138054364126.85466751635624,,,
충남,충청남도 천안시 동남구 북면 용암리36-1,은석초등학교,1,36.78818884,127.2574916,36.788188837213774127.25749162411655,,,
충남,충청남도 논산시 은진면 연서리25번길 1(은진면 연서리 185번지),은진초등학교,1,36.1681577,127.10670890000002,36.1681576992297127.1067088724497,,,
경북,경상북도 상주시 은척면 봉중리318,은척초등학교,1,36.53177875,128.0708248,36.5317787496279128.07082484097324,,,
경북,경상북도 상주시 은척면 무릉리153,은척초등학교무릉분교장,1,36.57748467,128.0885182,36.57748467078277128.08851817335986,,,
경북,경상북도 예천군 하리면 우곡리8(우곡리 214),은풍초등학교,1,36.75062517,128.449248,36.75062516511739128.44924802800887,,,
충남,충청남도 홍성군 은하면 은하로220 (구주소 : 대천리 108번지),은하초등학교,1,36.52888896,126.5890575,36.52888896278393126.5890575269238,,,
경기,경기도 양주시 은현면 화합로 912. 20 (은현면),은현초등학교,1,37.86434145,127.0228788,37.86434145279261127.02287882916771,,,
서울,서울특별시 은평구 통일로78가길 20. 은혜초등학교 (불광동),은혜초등학교,1,37.61781253,126.92735459999999,37.617812533219684126.92735455629743,,,
부산,부산광역시 사하구낙동대로 581(하단2동),을숙도초등학교,1,35.11547229,128.9613273,35.115472288446504128.9613273088045,,,
충남,충청남도 아산시 음봉면 아산온천로517번지,음봉초등학교,1,36.84897832,127.01139620000001,36.84897832043184127.01139622821691,,,
충남,충청남도 서산시 음암면 도당로 5(음암면),음암초등학교,1,36.80053191,126.51892759999998,36.80053191239704126.51892757747349,,,
충남,충청남도 예산군 응봉면 증곡리436,응봉초등학교,1,36.65597553,126.77037759999999,36.65597552921335126.77037762860344,,,
